orig_result,0_area,0_result,0_score,1_area,1_result,1_score,2_area,2_result,2_score,3_area,3_result,3_score,4_area,4_result,4_score,5_area,5_result,5_score,6_area,6_result,6_score,7_area,7_result,7_score,8_area,8_result,8_score,9_area,9_result,9_score
0.0,-17,0,8696,-8,0,6047,-9,0,8782,-8,0,5003,-3,0,9240,-10,0,3286,-5,0,9240,-10,0,2820,0,0,0,0,0,0
1.0,15,1,35439,20,1,37699,12,1,27930,21,1,44480,12,1,23521,26,1,49190,14,1,21420,26,1,50977,0,0,0,0,0,0
0.0,-49,0,60540,-45,0,46951,-51,0,72529,-45,0,48116,-48,0,76746,-42,0,48053,-54,0,90729,-41,0,39898,0,0,0,0,0,0
0.0,-2,0,5667,2,0,2386,-2,0,6994,0,0,1151,-2,0,6830,3,1,-136,-6,0,7976,7,1,-1468,0,0,0,0,0,0
1.0,-12,1,5375,-12,1,7262,-9,1,4333,-12,1,7262,-14,1,3367,-9,1,7262,-12,0,5252,-12,1,7262,0,0,0,0,0,0
0.0,-15,0,8885,-11,0,3728,-15,0,9581,-8,0,3699,-15,0,11599,-8,0,3486,-15,0,12993,-10,0,3412,0,0,0,0,0,0
1.0,11,1,6233,11,1,11096,10,1,4804,15,1,11902,3,1,4286,15,1,18127,3,1,3411,19,1,18933,0,0,0,0,0,0
1.0,1,1,3389,4,1,6134,-4,1,1777,4,1,6134,-4,1,1777,4,1,7111,-5,1,1373,4,1,7111,0,0,0,0,0,0
0.0,-26,0,41858,-20,0,34365,-26,0,41858,-14,0,29828,-26,0,46121,-8,0,25218,-21,0,48509,-7,0,22024,0,0,0,0,0,0
0.0,-12,0,10919,-11,0,6176,-14,0,13292,-13,0,4706,-16,0,16624,-11,0,5893,-16,0,17638,-15,0,8344,0,0,0,0,0,0
0.0,-21,0,34067,-20,0,25719,-21,0,34067,-19,0,22926,-29,0,39364,-13,0,19580,-29,0,43969,-12,0,18560,0,0,0,0,0,0
1.0,0,1,7447,3,1,9807,-4,1,4454,3,1,10078,-4,1,3751,3,1,10078,-4,1,2320,3,1,10078,0,0,0,0,0,0
1.0,26,1,39952,29,1,46842,20,1,30986,29,1,46842,22,1,27550,29,1,48867,22,1,24158,34,1,53929,0,0,0,0,0,0
1.0,38,1,62135,41,1,71685,37,1,53486,45,1,80711,39,1,55676,48,1,93940,36,1,52323,48,1,96203,0,0,0,0,0,0
1.0,6,1,8891,7,1,12129,2,1,5991,7,1,12129,-1,1,4279,5,1,12359,-1,1,4279,10,1,14058,0,0,0,0,0,0
0.0,-12,0,5840,-3,0,1744,-12,0,6689,-2,0,641,-12,0,6946,1,0,-1312,-12,0,7750,6,1,1282,0,0,0,0,0,0
1.0,3,1,10754,13,1,16383,3,1,11327,30,1,50579,3,1,10837,30,1,50579,-4,1,9311,30,1,53996,0,0,0,0,0,0
1.0,7,1,15294,8,1,16297,4,1,11992,7,1,16198,6,1,12029,11,1,21312,6,1,11970,14,1,22659,0,0,0,0,0,0
0.0,0,0,7553,1,0,3186,-3,0,8598,-3,0,1049,-8,0,9600,-3,1,2778,-9,0,10689,-6,1,3448,0,0,0,0,0,0
0.0,-5,0,5568,-1,0,1463,-3,0,5893,-1,1,3666,-2,0,8084,3,1,6063,-6,0,9118,3,1,6071,0,0,0,0,0,0
1.0,20,1,36600,20,1,38906,20,1,30659,25,1,39806,20,1,25077,25,1,41928,18,1,22821,28,1,46784,0,0,0,0,0,0
1.0,9,1,13325,14,1,17761,11,1,14767,12,1,19891,13,1,16234,13,1,21774,9,1,17256,16,1,22758,0,0,0,0,0,0
0.0,7,0,5841,8,1,4088,3,0,7275,6,1,3485,1,0,8945,6,1,3485,-4,0,9938,0,1,4127,0,0,0,0,0,0
1.0,4,1,12411,4,1,14517,-3,1,11107,8,1,14800,-1,1,10170,8,1,16190,-5,1,9500,8,1,16190,0,0,0,0,0,0
0.0,-18,0,39241,-15,0,25815,-18,0,41242,-9,0,22446,-18,0,45434,-8,0,17984,-14,0,47287,-8,0,17238,0,0,0,0,0,0
0.0,-24,0,17978,-23,0,15861,-26,0,16750,-19,0,15108,-19,0,16346,-20,0,13015,-12,0,17082,-17,0,11716,0,0,0,0,0,0
0.0,-12,1,3444,-12,1,9083,-9,1,2420,-9,1,6882,-24,0,4132,-7,1,6882,-26,0,7508,-14,1,7642,0,0,0,0,0,0
1.0,6,1,22270,7,1,26491,8,1,17256,11,1,26883,7,1,14998,15,1,34521,6,1,13073,15,1,37699,0,0,0,0,0,0
0.0,-3,1,822,2,1,2644,1,1,-502,-3,1,2341,-8,0,1233,-3,1,2341,-6,0,2948,-6,1,3934,0,0,0,0,0,0
0.0,-8,1,3190,-8,1,5194,-8,1,2540,-4,1,6932,-10,1,2540,-3,1,7129,-13,1,2015,-3,1,7818,0,0,0,0,0,0
1.0,24,1,37699,24,1,40736,23,1,31451,28,1,46930,24,1,26874,30,1,49783,23,1,26557,36,1,56385,0,0,0,0,0,0
1.0,27,1,48256,43,1,67390,26,1,42719,43,1,71953,26,1,38446,43,1,74861,26,1,32799,43,1,76840,0,0,0,0,0,0
0.0,-4,0,18483,-3,0,9798,-6,0,18483,-3,0,9886,-10,0,19810,-2,0,10026,-10,0,20732,-1,0,9300,0,0,0,0,0,0
0.0,-6,0,4583,-5,0,1611,-10,0,10708,-5,0,2341,-10,0,12035,-3,0,2341,-11,0,13651,1,0,2341,0,0,0,0,0,0
1.0,14,1,17108,14,1,20357,9,1,15874,14,1,19597,6,1,14963,14,1,21270,5,1,13822,14,1,23459,0,0,0,0,0,0
1.0,26,1,35913,26,1,38074,26,1,31256,26,1,34116,25,1,27699,27,1,35341,25,1,24299,24,1,33812,0,0,0,0,0,0
1.0,1,1,12451,11,1,15414,10,1,12701,10,1,16061,8,1,11717,17,1,16328,10,1,12059,15,1,18280,0,0,0,0,0,0
1.0,22,1,44609,22,1,48088,12,1,35942,22,1,48939,11,1,30061,22,1,49839,10,1,27520,22,1,50107,0,0,0,0,0,0
1.0,29,1,48101,40,1,67962,24,1,43623,40,1,69010,26,1,43623,40,1,69573,26,1,44186,40,1,69778,0,0,0,0,0,0
0.0,-85,0,122784,-85,0,122784,-88,0,140643,-88,0,140643,-88,0,147182,-88,0,147182,-88,0,153681,-88,0,153681,0,0,0,0,0,0
0.0,-11,1,2976,0,1,6493,-11,1,781,4,1,6398,-3,1,-253,3,1,5022,-11,0,1896,1,1,4118,0,0,0,0,0,0
1.0,16,1,26590,16,1,29698,9,1,21799,16,1,30675,10,1,18665,16,1,31826,8,1,18939,16,1,32358,0,0,0,0,0,0
0.0,-27,0,22124,-24,0,16292,-27,0,23265,-24,0,15782,-45,0,48876,-18,0,16077,-48,0,61360,-17,0,13840,0,0,0,0,0,0
1.0,-5,1,8233,0,1,9038,-7,1,3895,0,1,9038,-7,1,2148,0,1,8937,-15,1,1243,4,1,9624,0,0,0,0,0,0
1.0,11,1,13384,11,1,14401,6,1,6623,11,1,14401,6,1,5431,13,1,15100,5,1,4414,32,1,52828,0,0,0,0,0,0
0.0,-22,0,26481,-21,0,18052,-22,0,28246,-18,0,13420,-24,0,31794,-16,0,11443,-23,0,38075,-13,0,9432,0,0,0,0,0,0
0.0,-28,0,28760,-25,0,19090,-28,0,29624,-13,0,18846,-28,0,29624,-13,0,19161,-12,0,33660,-6,0,19343,0,0,0,0,0,0
1.0,8,1,24897,8,1,26671,0,1,21766,8,1,26671,-1,1,19660,8,1,26671,-1,1,17324,8,1,27833,0,0,0,0,0,0
1.0,-1,1,14893,6,1,19246,-5,1,11971,8,1,19246,-3,1,10918,8,1,19246,-4,1,10696,5,1,21754,0,0,0,0,0,0
1.0,4,1,29413,12,1,34870,12,1,24138,12,1,34870,12,1,20698,12,1,34870,14,1,21781,23,1,36173,0,0,0,0,0,0
1.0,-13,1,2918,-6,1,7888,-5,1,4725,-3,1,10646,-1,1,5065,-3,1,11322,-5,1,5677,5,1,11323,0,0,0,0,0,0
0.0,-3,0,10220,5,0,1406,-7,0,12780,2,0,-1097,-3,0,11181,5,1,2873,-7,0,13741,2,1,4572,0,0,0,0,0,0
1.0,-16,1,1267,-13,1,3986,-16,1,1267,-8,1,5076,-16,1,-134,11,1,12324,-13,0,2638,11,1,12324,0,0,0,0,0,0
1.0,-2,1,10576,-1,1,12616,-2,1,8896,6,1,13773,0,1,7190,6,1,15442,0,1,6886,13,1,17644,0,0,0,0,0,0
0.0,-9,0,25557,0,0,20069,-5,0,31161,-2,0,20069,-14,0,35457,-15,0,20378,-14,0,36223,-12,0,20644,0,0,0,0,0,0
0.0,-12,0,27437,-9,0,21358,-12,0,27437,-5,0,19357,-15,0,33910,-4,0,15991,-21,0,36724,-3,0,13788,0,0,0,0,0,0
1.0,3,1,10476,10,1,13772,3,1,9282,10,1,14070,0,1,8425,10,1,14070,0,1,8425,4,1,14999,0,0,0,0,0,0
0.0,-17,0,16566,-5,0,11500,-8,0,17258,-5,0,9648,-12,0,25817,-6,0,8803,-12,0,27605,-9,0,7593,0,0,0,0,0,0
1.0,34,1,61525,34,1,64815,31,1,49384,34,1,66908,28,1,43994,34,1,66908,20,1,42554,34,1,66656,0,0,0,0,0,0
0.0,-44,0,43570,-33,0,33355,-33,0,37466,-33,0,27638,-33,0,39489,-32,0,22686,-36,0,40747,-29,0,19271,0,0,0,0,0,0
1.0,8,1,20698,19,1,28917,0,1,19455,19,1,29756,7,1,22151,19,1,30623,6,1,22303,14,1,31740,0,0,0,0,0,0
1.0,6,1,18756,9,1,21764,6,1,14330,9,1,24173,1,1,11264,9,1,24173,-1,1,11172,9,1,22898,0,0,0,0,0,0
1.0,0,1,12028,0,1,13865,-5,1,9581,0,1,13865,-6,1,7618,3,1,16662,-26,0,-257,8,1,18591,0,0,0,0,0,0
1.0,8,1,13115,11,1,15214,7,1,11515,14,1,15668,9,1,12102,14,1,16934,11,1,13023,14,1,18102,0,0,0,0,0,0
1.0,6,1,17640,30,1,53234,3,1,16565,30,1,54450,6,1,18700,30,1,56115,6,1,20352,30,1,57943,0,0,0,0,0,0
0.0,-20,0,1534,-17,1,1449,-22,0,2729,-16,1,2311,-69,0,76236,-19,1,1015,-72,0,84539,-19,1,1015,0,0,0,0,0,0
0.0,-23,0,8093,-22,0,6540,-23,0,8748,-21,0,6414,-23,0,9807,-21,0,6784,-24,0,10689,-19,0,6529,0,0,0,0,0,0
1.0,10,1,10679,10,1,12499,10,1,10976,45,1,52647,11,1,12729,36,1,63094,15,1,12757,54,1,75067,0,0,0,0,0,0
1.0,12,1,33422,17,1,37697,12,1,26695,21,1,42490,11,1,24747,26,1,48158,8,1,24585,26,1,50923,0,0,0,0,0,0
0.0,-10,0,30632,-7,0,20907,-10,0,31586,-3,0,16228,-10,0,31586,-4,0,13244,-10,0,35859,-7,0,14293,0,0,0,0,0,0
1.0,10,1,25387,13,1,37613,12,1,29128,19,1,41688,11,1,30215,22,1,48106,14,1,31228,22,1,49189,0,0,0,0,0,0
0.0,-26,0,39802,-25,0,28535,-28,0,42772,-24,0,24193,-32,0,56125,-21,0,18679,-32,0,57208,-20,0,15342,0,0,0,0,0,0
1.0,-2,1,14097,1,1,19796,-7,1,13135,5,1,31742,0,1,15661,7,1,35969,0,1,15522,7,1,36277,0,0,0,0,0,0
0.0,-46,0,57031,-29,0,42823,-29,0,46199,-29,0,32560,-29,0,37890,-29,0,26052,-33,0,42008,-28,0,19441,0,0,0,0,0,0
0.0,-21,0,38305,-18,0,33214,-21,0,38305,-13,0,34499,-16,0,40437,-13,0,36145,-16,0,42083,-13,0,36145,0,0,0,0,0,0
0.0,-62,0,106987,-49,0,88775,-62,0,106987,-51,0,73070,-62,0,112366,-46,0,62300,-62,0,114959,-43,0,54639,0,0,0,0,0,0
1.0,22,1,54646,25,1,61470,24,1,47830,27,1,57203,24,1,40129,27,1,55166,24,1,34316,29,1,56017,0,0,0,0,0,0
0.0,-18,0,9967,-14,0,6268,-18,0,9967,-10,0,5387,-21,0,11863,-20,0,4456,-21,0,11863,-6,0,3228,0,0,0,0,0,0
0.0,-49,0,58026,-46,0,46684,-49,0,60066,-39,0,40389,-49,0,60968,-31,0,34301,-49,0,66349,-33,0,30210,0,0,0,0,0,0
0.0,-5,1,4647,-5,1,6540,-8,1,762,-5,1,5753,-8,0,4701,-8,1,5480,-8,0,5828,-7,1,5480,0,0,0,0,0,0
0.0,-18,0,8731,-14,0,6412,-20,0,11630,-15,0,5305,-20,0,12134,-14,0,4249,-13,0,12134,-15,0,4249,0,0,0,0,0,0
1.0,14,1,14257,14,1,16945,11,1,11029,14,1,16945,8,1,9064,14,1,16945,1,1,9837,14,1,18726,0,0,0,0,0,0
1.0,6,1,22536,10,1,25450,5,1,17310,12,1,26535,5,1,13839,11,1,23583,6,1,12264,18,1,30013,0,0,0,0,0,0
0.0,-5,0,12443,-5,0,8734,-6,0,11133,-6,0,7689,-6,0,10421,-3,0,6321,-10,0,10421,2,0,5388,0,0,0,0,0,0
1.0,24,1,33871,25,1,36086,24,1,24323,29,1,44239,21,1,20685,32,1,51942,20,1,18211,32,1,53466,0,0,0,0,0,0
1.0,21,1,39368,26,1,46512,21,1,33466,28,1,48095,23,1,26620,26,1,44950,23,1,25173,36,1,60012,0,0,0,0,0,0
1.0,21,1,34894,21,1,41011,17,1,32282,26,1,44786,16,1,31218,26,1,46673,15,1,27909,26,1,48371,0,0,0,0,0,0
1.0,26,1,31001,26,1,33598,22,1,27422,26,1,35321,18,1,24253,36,1,61962,21,1,25104,36,1,62786,0,0,0,0,0,0
1.0,21,1,34641,18,1,38176,16,1,29998,18,1,38976,9,1,25850,18,1,39118,8,1,23117,18,1,41526,0,0,0,0,0,0
0.0,6,0,433,7,1,575,6,0,2788,9,1,2715,6,0,2902,11,1,4669,-4,0,3989,8,1,5536,0,0,0,0,0,0
0.0,-30,0,24801,-24,0,18705,-36,0,34806,-24,0,18286,-36,0,35362,-23,0,15105,-36,0,37764,-23,0,12953,0,0,0,0,0,0
0.0,-17,0,13765,-14,0,10505,-17,0,14565,-14,0,10963,-17,0,15666,-14,0,11822,-17,0,16525,-15,0,12623,0,0,0,0,0,0
0.0,-56,0,76586,-44,0,61677,-56,0,76721,-41,0,52714,-52,0,71789,-46,0,43612,-52,0,73853,-43,0,34454,0,0,0,0,0,0
1.0,18,1,33271,36,1,37795,17,1,25025,25,1,30668,19,1,19849,20,1,25897,18,1,15824,24,1,24598,0,0,0,0,0,0
1.0,0,1,5195,4,1,7052,-1,1,3580,8,1,7914,-5,1,2040,8,1,7914,-5,1,1966,8,1,6901,0,0,0,0,0,0
0.0,-18,0,23597,-18,0,21681,-15,0,24063,-15,0,21447,-18,0,24462,-15,0,21786,-18,0,24900,-18,0,22675,0,0,0,0,0,0
1.0,22,1,32050,22,1,34701,21,1,26299,24,1,35786,21,1,21710,26,1,35786,14,1,18139,26,1,36089,0,0,0,0,0,0
0.0,-6,0,8508,-5,0,4956,-8,0,7820,-1,1,3074,-13,0,10566,9,1,6764,-13,0,10566,9,1,7557,0,0,0,0,0,0
1.0,-11,1,4844,-10,1,6676,-15,0,4270,-2,1,8413,-13,0,4270,-4,1,8509,-14,0,4285,-12,1,8760,0,0,0,0,0,0
1.0,59,1,100099,68,1,112071,57,1,89625,67,1,103387,52,1,79847,66,1,101829,49,1,72091,66,1,102649,0,0,0,0,0,0
0.0,-5,0,23631,-1,0,14266,-8,0,17543,-1,0,8323,-12,0,28013,-4,0,6345,-12,0,28911,-6,0,2642,0,0,0,0,0,0
1.0,2,1,6552,9,1,9957,8,1,7843,9,1,10520,8,1,7743,7,1,10823,2,1,4338,9,1,12018,0,0,0,0,0,0
1.0,15,1,25460,15,1,28868,12,1,16679,15,1,28868,11,1,15491,14,1,27851,11,1,15491,24,1,44098,0,0,0,0,0,0
0.0,-28,0,23535,-16,0,17058,-28,0,23535,-16,0,14273,-28,0,24392,-22,0,14007,-28,0,24392,-16,0,11445,0,0,0,0,0,0
0.0,-7,0,22869,-6,0,15787,-11,0,25786,3,0,12085,-11,0,25786,0,0,10485,-6,0,26414,-2,0,12803,0,0,0,0,0,0
0.0,-10,0,30619,-7,0,27461,-10,0,30619,-7,0,28019,-10,0,31177,-7,0,28785,-10,0,31943,-17,0,28906,0,0,0,0,0,0
1.0,18,1,32126,18,1,34845,4,1,25310,18,1,36013,3,1,22162,18,1,36941,5,1,20263,18,1,37228,0,0,0,0,0,0
0.0,-36,0,52897,-35,0,40507,-38,0,46120,-26,0,34168,-35,0,46408,-26,0,28120,-37,0,43310,-26,0,23483,0,0,0,0,0,0
1.0,11,1,15766,14,1,20410,2,1,12848,14,1,19650,4,1,10680,14,1,23444,4,1,9767,14,1,23444,0,0,0,0,0,0
0.0,-18,0,8156,-15,0,2827,-18,0,8156,-14,0,1186,-20,0,8156,-13,0,484,-24,0,14463,-11,0,484,0,0,0,0,0,0
0.0,-26,0,18537,-25,0,15116,-30,0,19912,-25,0,14216,-30,0,19912,-21,0,12489,-33,0,21948,-27,0,13218,0,0,0,0,0,0
0.0,-22,0,15575,-22,0,13819,-13,0,17101,-20,0,15114,-13,0,18396,-22,0,16241,-13,0,19604,-22,0,16119,0,0,0,0,0,0
1.0,33,1,27583,54,1,71687,33,1,26705,54,1,74913,33,1,28804,54,1,77012,33,1,30708,54,1,79839,0,0,0,0,0,0
1.0,3,1,19478,6,1,21505,6,1,15937,9,1,19486,6,1,14324,15,1,18481,6,1,12938,17,1,17723,0,0,0,0,0,0
0.0,-39,0,48271,-38,0,34573,-42,0,48271,-32,0,28038,-41,0,42702,-34,0,21255,-38,0,43918,-30,0,18024,0,0,0,0,0,0
1.0,7,1,1476,8,1,6580,2,1,459,2,1,7797,-5,0,1850,9,1,7790,1,0,3013,5,1,9331,0,0,0,0,0,0
1.0,14,1,11603,17,1,14658,9,1,10624,17,1,16258,9,1,10624,16,1,18030,3,1,11536,8,1,19451,0,0,0,0,0,0
0.0,-18,1,2677,-13,1,4853,-15,1,704,-12,1,4493,-18,1,-969,-14,1,3741,-50,0,28688,-14,1,3741,0,0,0,0,0,0
1.0,-5,1,9870,-5,1,10872,-6,1,7793,-5,1,11684,-6,1,5835,-5,1,9741,-15,1,4131,29,1,51850,0,0,0,0,0,0
1.0,42,1,93250,60,1,99873,41,1,81446,44,1,102213,41,1,73754,44,1,95787,40,1,67184,44,1,88943,0,0,0,0,0,0
1.0,36,1,52115,36,1,56415,28,1,47010,32,1,53257,27,1,42831,36,1,59839,26,1,39422,36,1,60789,0,0,0,0,0,0
0.0,-1,0,13806,0,0,5880,5,0,10293,6,0,3448,3,0,7133,7,1,3673,-18,0,38275,10,1,5919,0,0,0,0,0,0
0.0,-17,0,2913,-16,0,0,-20,0,3085,-15,0,0,-22,0,4210,-14,1,1047,-25,0,4432,-13,1,1948,0,0,0,0,0,0
1.0,14,1,27553,30,1,48426,14,1,22542,30,1,49217,13,1,18667,20,1,45391,12,1,16571,30,1,51191,0,0,0,0,0,0
1.0,11,1,27861,16,1,38631,10,1,22614,18,1,38631,10,1,20784,24,1,45978,13,1,21121,24,1,47948,0,0,0,0,0,0
1.0,-18,0,2420,-13,1,1772,-16,0,4033,-16,1,2252,-16,0,4998,-16,1,3248,-21,0,5915,-16,1,3543,0,0,0,0,0,0
1.0,24,1,40357,24,1,43986,18,1,34977,24,1,47005,15,1,28654,24,1,48677,14,1,26889,24,1,49839,0,0,0,0,0,0
0.0,-14,0,30102,-11,0,27079,-11,0,32607,-14,0,27584,-14,0,33669,-14,0,28281,-14,0,34410,-14,0,28512,0,0,0,0,0,0
1.0,16,1,37336,19,1,43021,13,1,30843,19,1,40166,15,1,27455,22,1,46387,14,1,24068,22,1,47390,0,0,0,0,0,0
0.0,-14,0,18339,-10,0,9778,-14,0,18339,-9,0,5277,-14,0,18339,0,0,2192,-10,0,19838,4,0,1345,0,0,0,0,0,0
0.0,-19,0,23882,-15,0,15413,-21,0,24938,-14,0,13151,-21,0,28063,-14,0,11473,-25,0,36152,-13,0,11188,0,0,0,0,0,0
1.0,16,1,20010,16,1,21773,9,1,18422,16,1,21773,9,1,16813,22,1,26935,7,1,15756,22,1,28291,0,0,0,0,0,0
1.0,-5,1,7230,-5,1,8855,-5,1,4835,-5,1,10027,-7,1,4651,-5,1,10027,-8,0,7894,-5,1,9836,0,0,0,0,0,0
1.0,24,1,32299,24,1,36467,23,1,26531,24,1,37258,22,1,23827,32,1,54198,17,1,20225,32,1,57440,0,0,0,0,0,0
1.0,1,1,4635,4,1,6041,4,1,4209,4,1,6078,9,1,3026,5,1,5182,9,1,1895,7,1,5182,0,0,0,0,0,0
1.0,10,1,6664,21,1,9673,12,1,6664,26,1,12368,14,1,7491,22,1,12451,18,1,7564,26,1,14745,0,0,0,0,0,0
1.0,9,1,12000,17,1,15661,12,1,11603,21,1,20613,14,1,9556,21,1,22715,18,1,8866,32,1,46510,0,0,0,0,0,0
0.0,-18,0,10097,-18,0,8075,-26,0,14715,-24,0,6605,-26,0,14715,-20,0,5682,-26,0,15589,-20,0,5227,0,0,0,0,0,0
0.0,-14,0,14256,-10,0,8923,-14,0,15193,-4,0,7825,-14,0,15193,-4,0,6821,-13,0,15268,-4,0,5457,0,0,0,0,0,0
1.0,23,1,38638,23,1,39800,22,1,37583,23,1,39733,22,1,37716,14,1,43409,21,1,37835,18,1,44591,0,0,0,0,0,0
1.0,30,1,59408,31,1,63561,30,1,50303,40,1,61970,30,1,43386,36,1,56792,30,1,38072,39,1,64139,0,0,0,0,0,0
1.0,18,1,34331,18,1,36518,17,1,25994,17,1,29357,11,1,19711,17,1,29357,11,1,14791,22,1,35752,0,0,0,0,0,0
0.0,-19,0,40994,-14,0,33975,-12,0,40077,-11,0,29901,-16,0,48336,-7,0,27253,-16,0,50910,-6,0,22344,0,0,0,0,0,0
0.0,-9,0,23587,-8,0,19844,-8,0,23212,-7,0,17717,-15,0,28109,-7,0,16804,-16,0,31643,-8,0,15902,0,0,0,0,0,0
1.0,0,0,1299,0,1,935,-1,0,2507,1,1,2355,-1,0,3874,1,1,3405,-1,0,3472,5,1,4236,0,0,0,0,0,0
1.0,33,1,53989,33,1,60713,28,1,43886,33,1,60713,27,1,37775,33,1,63564,26,1,33895,33,1,65477,0,0,0,0,0,0
1.0,12,1,24819,13,1,26709,11,1,17922,17,1,32206,9,1,16414,21,1,37447,8,1,16369,21,1,39513,0,0,0,0,0,0
0.0,-29,0,24558,-29,0,23295,-20,0,33896,-25,0,23295,-20,0,34116,-29,0,23167,-19,0,34317,-29,0,22145,0,0,0,0,0,0
0.0,-16,0,14069,-12,0,11049,-23,0,26038,-15,0,12874,-30,0,43539,-15,0,13068,-30,0,46687,-15,0,13068,0,0,0,0,0,0
0.0,-14,0,1116,-14,0,-1092,-18,0,4452,-12,0,-174,-18,0,6620,-15,0,1790,-22,0,10490,-15,0,2860,0,0,0,0,0,0
1.0,9,1,14992,9,1,16862,6,1,12897,13,1,22537,5,1,12375,21,1,24028,7,1,13437,26,1,32492,0,0,0,0,0,0
0.0,-20,0,18047,-19,0,13340,-24,0,20380,-17,0,11937,-24,0,21217,-16,0,10613,-79,0,118628,-15,0,8157,0,0,0,0,0,0
0.0,-22,0,2248,-22,0,1244,-26,0,4028,-22,0,1894,-46,0,49894,-22,0,1138,-46,0,49646,-22,0,1138,0,0,0,0,0,0
1.0,10,1,19852,13,1,23809,5,1,16418,4,1,21807,3,1,14567,11,1,27943,3,1,12332,16,1,31626,0,0,0,0,0,0
0.0,-69,0,143504,-69,0,143504,-75,0,149299,-75,0,149299,-79,0,155942,-79,0,155942,-79,0,160459,-79,0,160459,0,0,0,0,0,0
0.0,-3,0,11313,-2,0,5100,-6,0,17940,0,0,4256,-10,0,23991,-1,0,3318,-15,0,25907,-1,0,3426,0,0,0,0,0,0
1.0,44,1,81519,45,1,87663,44,1,72701,45,1,86346,42,1,67436,45,1,81099,43,1,62381,45,1,76424,0,0,0,0,0,0
1.0,2,1,7836,5,1,11474,5,1,7849,10,1,12756,7,1,7849,13,1,16569,7,1,7907,6,1,18593,0,0,0,0,0,0
1.0,-9,1,4055,-2,1,9419,-9,1,2534,1,1,9964,-6,1,3077,-2,1,11107,-3,1,2756,1,1,13108,0,0,0,0,0,0
1.0,25,1,39834,30,1,57338,17,1,34449,22,1,49421,16,1,28824,22,1,50435,15,1,27200,30,1,60580,0,0,0,0,0,0
1.0,-3,1,9095,0,1,10216,-7,1,5089,-3,1,9276,-8,1,4036,0,1,11197,-10,1,3018,0,1,12995,0,0,0,0,0,0
1.0,-12,1,1219,0,1,3508,-3,1,210,0,1,3508,-6,1,-737,1,1,5527,-2,1,-649,1,1,6108,0,0,0,0,0,0
0.0,-26,0,16895,-23,0,9860,-26,0,17911,-16,0,7814,-19,0,15205,-15,0,6585,-26,0,18680,-15,0,4762,0,0,0,0,0,0
1.0,2,1,4787,11,1,6342,2,1,4654,11,1,6053,2,1,4350,10,1,6401,7,1,4279,10,1,6634,0,0,0,0,0,0
0.0,-16,0,11482,-16,0,9100,-18,0,11482,-15,0,8724,-20,0,12258,-16,0,8796,-20,0,11784,-16,0,7631,0,0,0,0,0,0
0.0,-20,1,3904,-19,1,3904,-19,0,2775,-20,1,2884,-20,0,3667,-13,1,3922,-45,0,17393,-13,1,4621,0,0,0,0,0,0
1.0,6,1,11439,6,1,13276,3,1,9532,6,1,13276,4,1,8385,9,1,14331,5,1,8115,14,1,15281,0,0,0,0,0,0
0.0,-27,0,27340,-23,0,20097,-27,0,26607,-22,0,16651,-27,0,29461,-21,0,14459,-27,0,29461,-20,0,13930,0,0,0,0,0,0
1.0,2,1,12768,3,1,14801,2,1,9731,7,1,16046,1,1,9506,21,1,27318,2,1,9497,23,1,32286,0,0,0,0,0,0
0.0,-19,0,17404,-10,0,13176,-19,0,17404,-4,0,10114,-19,0,18494,-4,0,9200,-19,0,20157,-9,0,9220,0,0,0,0,0,0
0.0,-10,0,1559,-9,1,1015,-11,0,2386,-9,1,2054,-10,0,3093,-5,1,4529,-43,0,53012,-5,1,5568,0,0,0,0,0,0
0.0,-13,0,4352,-12,0,994,-17,0,6096,-14,0,2738,-23,0,9778,-16,0,3195,-20,0,11458,-16,0,2487,0,0,0,0,0,0
0.0,-1,0,15177,4,0,11762,-1,0,15854,2,0,9756,-6,0,17977,0,0,9264,-12,0,18681,0,0,9264,0,0,0,0,0,0
0.0,5,1,2427,5,1,4636,5,1,958,5,1,5803,-1,0,1503,27,1,8780,-1,0,2924,27,1,10985,0,0,0,0,0,0
1.0,1,1,5095,1,1,6409,1,1,5095,2,1,7670,4,1,5095,4,1,9631,6,1,5095,8,1,9857,0,0,0,0,0,0
1.0,8,1,18321,8,1,22945,5,1,11178,8,1,25061,1,1,9907,8,1,26038,3,1,8633,8,1,28013,0,0,0,0,0,0
1.0,-4,1,12789,4,1,20508,-2,1,8546,4,1,20508,2,1,9443,12,1,25181,1,1,10436,8,1,27414,0,0,0,0,0,0
1.0,0,1,16279,0,1,19118,-1,1,11598,0,1,19917,-2,1,9876,0,1,18926,-5,1,8410,-1,1,16516,0,0,0,0,0,0
0.0,11,1,4682,17,1,7559,12,1,3712,17,1,6588,11,1,1959,18,1,6224,14,1,169,17,1,6337,0,0,0,0,0,0
1.0,37,1,87976,42,1,108018,39,1,86060,42,1,111204,39,1,79365,44,1,109786,45,1,71721,44,1,104458,0,0,0,0,0,0
1.0,17,1,31499,27,1,39340,16,1,23252,27,1,39340,16,1,19319,27,1,41731,15,1,17064,27,1,43862,0,0,0,0,0,0
1.0,28,1,46134,28,1,49930,25,1,39841,28,1,49930,24,1,37661,27,1,48644,23,1,37610,36,1,61059,0,0,0,0,0,0
1.0,2,1,10925,8,1,15908,5,1,11679,11,1,25688,8,1,13740,14,1,28740,8,1,13882,14,1,29980,0,0,0,0,0,0
