orig_result,0_area,0_result,0_score,1_area,1_result,1_score,2_area,2_result,2_score,3_area,3_result,3_score,4_area,4_result,4_score,5_area,5_result,5_score
1.0,24,1,32890,24,1,35618,24,1,25538,24,1,27661,21,1,21088,22,1,22317,24,1,35618,24,1,25538,24,1,27661,21,1,21088,22,1,22317,24,1,35618,24,1,25538,24,1,27661,21,1,21088,22,1,22317,24,1,35618,24,1,25538,24,1,27661,21,1,21088,22,1,22317,24,1,35618,24,1,25538,24,1,27661,21,1,21088,22,1,22317
0.0,-15,0,24278,-15,0,17842,-18,0,21150,-17,0,15291,-17,0,17112,-16,0,11911,-15,0,17842,-18,0,21150,-17,0,15291,-17,0,17112,-16,0,11911,-15,0,17842,-18,0,21150,-17,0,15291,-17,0,17112,-16,0,11911,-15,0,17842,-18,0,21150,-17,0,15291,-17,0,17112,-16,0,11911,-15,0,17842,-18,0,21150,-17,0,15291,-17,0,17112,-16,0,11911
1.0,22,1,18641,22,1,21692,22,1,15802,22,1,18206,16,1,14105,21,1,15729,22,1,21692,22,1,15802,22,1,18206,16,1,14105,21,1,15729,22,1,21692,22,1,15802,22,1,18206,16,1,14105,21,1,15729,22,1,21692,22,1,15802,22,1,18206,16,1,14105,21,1,15729,22,1,21692,22,1,15802,22,1,18206,16,1,14105,21,1,15729
0.0,-15,0,5821,-12,0,3618,-16,0,4848,-13,0,1520,-17,0,2767,-17,0,956,-12,0,3618,-16,0,4848,-13,0,1520,-17,0,2767,-17,0,956,-12,0,3618,-16,0,4848,-13,0,1520,-17,0,2767,-17,0,956,-12,0,3618,-16,0,4848,-13,0,1520,-17,0,2767,-17,0,956,-12,0,3618,-16,0,4848,-13,0,1520,-17,0,2767,-17,0,956
0.0,-15,0,10924,-15,0,4445,-18,0,5517,-18,1,1431,-18,0,2353,-18,1,4630,-15,0,4445,-18,0,5517,-18,1,1431,-18,0,2353,-18,1,4630,-15,0,4445,-18,0,5517,-18,1,1431,-18,0,2353,-18,1,4630,-15,0,4445,-18,0,5517,-18,1,1431,-18,0,2353,-18,1,4630,-15,0,4445,-18,0,5517,-18,1,1431,-18,0,2353,-18,1,4630
1.0,-5,1,1999,-5,1,3214,-5,1,2266,-5,1,3434,-5,1,3434,-5,1,4411,-5,1,3214,-5,1,2266,-5,1,3434,-5,1,3434,-5,1,4411,-5,1,3214,-5,1,2266,-5,1,3434,-5,1,3434,-5,1,4411,-5,1,3214,-5,1,2266,-5,1,3434,-5,1,3434,-5,1,4411,-5,1,3214,-5,1,2266,-5,1,3434,-5,1,3434,-5,1,4411
1.0,9,1,7000,9,1,8974,14,1,6957,14,1,7807,14,1,5822,14,1,5822,9,1,8974,14,1,6957,14,1,7807,14,1,5822,14,1,5822,9,1,8974,14,1,6957,14,1,7807,14,1,5822,14,1,5822,9,1,8974,14,1,6957,14,1,7807,14,1,5822,14,1,5822,9,1,8974,14,1,6957,14,1,7807,14,1,5822,14,1,5822
1.0,14,1,13682,14,1,15712,8,1,10782,9,1,12715,6,1,10018,16,1,12516,14,1,15712,8,1,10782,9,1,12715,6,1,10018,16,1,12516,14,1,15712,8,1,10782,9,1,12715,6,1,10018,16,1,12516,14,1,15712,8,1,10782,9,1,12715,6,1,10018,16,1,12516,14,1,15712,8,1,10782,9,1,12715,6,1,10018,16,1,12516
2.0,1,2,-27,2,1,6267,2,1,4398,4,1,8197,2,1,5252,4,1,7486,2,1,6267,2,1,4398,4,1,8197,2,1,5252,4,1,7486,2,1,6267,2,1,4398,4,1,8197,2,1,5252,4,1,7486,2,1,6267,2,1,4398,4,1,8197,2,1,5252,4,1,7486,2,1,6267,2,1,4398,4,1,8197,2,1,5252,4,1,7486
1.0,-1,1,4397,-1,1,7049,-1,1,3437,7,1,4593,7,1,1576,7,1,3175,-1,1,7049,-1,1,3437,7,1,4593,7,1,1576,7,1,3175,-1,1,7049,-1,1,3437,7,1,4593,7,1,1576,7,1,3175,-1,1,7049,-1,1,3437,7,1,4593,7,1,1576,7,1,3175,-1,1,7049,-1,1,3437,7,1,4593,7,1,1576,7,1,3175
1.0,-4,1,5087,-4,1,7936,-4,1,4481,-4,1,6361,-8,1,4383,-4,1,5301,-4,1,7936,-4,1,4481,-4,1,6361,-8,1,4383,-4,1,5301,-4,1,7936,-4,1,4481,-4,1,6361,-8,1,4383,-4,1,5301,-4,1,7936,-4,1,4481,-4,1,6361,-8,1,4383,-4,1,5301,-4,1,7936,-4,1,4481,-4,1,6361,-8,1,4383,-4,1,5301
1.0,20,1,27810,20,1,30148,15,1,24664,15,1,26670,20,1,22546,20,1,24286,20,1,30148,15,1,24664,15,1,26670,20,1,22546,20,1,24286,20,1,30148,15,1,24664,15,1,26670,20,1,22546,20,1,24286,20,1,30148,15,1,24664,15,1,26670,20,1,22546,20,1,24286,20,1,30148,15,1,24664,15,1,26670,20,1,22546,20,1,24286
0.0,-37,0,44942,-22,0,34669,-24,0,32285,-21,0,23229,-24,0,24445,-22,0,17639,-22,0,34669,-24,0,32285,-21,0,23229,-24,0,24445,-22,0,17639,-22,0,34669,-24,0,32285,-21,0,23229,-24,0,24445,-22,0,17639,-22,0,34669,-24,0,32285,-21,0,23229,-24,0,24445,-22,0,17639,-22,0,34669,-24,0,32285,-21,0,23229,-24,0,24445,-22,0,17639
1.0,20,1,55092,20,1,58701,20,1,46042,20,1,49493,20,1,38955,20,1,41890,20,1,58701,20,1,46042,20,1,49493,20,1,38955,20,1,41890,20,1,58701,20,1,46042,20,1,49493,20,1,38955,20,1,41890,20,1,58701,20,1,46042,20,1,49493,20,1,38955,20,1,41890,20,1,58701,20,1,46042,20,1,49493,20,1,38955,20,1,41890
0.0,-49,0,71406,-38,0,53854,-38,0,56629,-37,0,42242,-37,0,44476,-36,0,32452,-38,0,53854,-38,0,56629,-37,0,42242,-37,0,44476,-36,0,32452,-38,0,53854,-38,0,56629,-37,0,42242,-37,0,44476,-36,0,32452,-38,0,53854,-38,0,56629,-37,0,42242,-37,0,44476,-36,0,32452,-38,0,53854,-38,0,56629,-37,0,42242,-37,0,44476,-36,0,32452
1.0,13,1,23818,15,1,25871,12,1,20032,12,1,21154,15,1,18033,16,1,19152,15,1,25871,12,1,20032,12,1,21154,15,1,18033,16,1,19152,15,1,25871,12,1,20032,12,1,21154,15,1,18033,16,1,19152,15,1,25871,12,1,20032,12,1,21154,15,1,18033,16,1,19152,15,1,25871,12,1,20032,12,1,21154,15,1,18033,16,1,19152
0.0,-26,0,21561,-21,0,13815,-26,0,14429,-21,0,6683,-26,0,6683,-26,0,3738,-21,0,13815,-26,0,14429,-21,0,6683,-26,0,6683,-26,0,3738,-21,0,13815,-26,0,14429,-21,0,6683,-26,0,6683,-26,0,3738,-21,0,13815,-26,0,14429,-21,0,6683,-26,0,6683,-26,0,3738,-21,0,13815,-26,0,14429,-21,0,6683,-26,0,6683,-26,0,3738
0.0,-35,0,62107,-35,0,47928,-26,0,49490,-25,0,37727,-25,0,37828,-24,0,28660,-35,0,47928,-26,0,49490,-25,0,37727,-25,0,37828,-24,0,28660,-35,0,47928,-26,0,49490,-25,0,37727,-25,0,37828,-24,0,28660,-35,0,47928,-26,0,49490,-25,0,37727,-25,0,37828,-24,0,28660,-35,0,47928,-26,0,49490,-25,0,37727,-25,0,37828,-24,0,28660
1.0,14,1,43915,14,1,45702,14,1,37296,14,1,39047,14,1,32220,14,1,33164,14,1,45702,14,1,37296,14,1,39047,14,1,32220,14,1,33164,14,1,45702,14,1,37296,14,1,39047,14,1,32220,14,1,33164,14,1,45702,14,1,37296,14,1,39047,14,1,32220,14,1,33164,14,1,45702,14,1,37296,14,1,39047,14,1,32220,14,1,33164
1.0,44,1,73968,45,1,78310,45,1,65965,46,1,68960,44,1,58072,54,1,61788,45,1,78310,45,1,65965,46,1,68960,44,1,58072,54,1,61788,45,1,78310,45,1,65965,46,1,68960,44,1,58072,54,1,61788,45,1,78310,45,1,65965,46,1,68960,44,1,58072,54,1,61788,45,1,78310,45,1,65965,46,1,68960,44,1,58072,54,1,61788
2.0,-5,1,663,-5,1,3567,-5,1,1954,-5,1,3624,-8,1,2526,-5,1,3717,-5,1,3567,-5,1,1954,-5,1,3624,-8,1,2526,-5,1,3717,-5,1,3567,-5,1,1954,-5,1,3624,-8,1,2526,-5,1,3717,-5,1,3567,-5,1,1954,-5,1,3624,-8,1,2526,-5,1,3717,-5,1,3567,-5,1,1954,-5,1,3624,-8,1,2526,-5,1,3717
1.0,33,1,47964,33,1,51218,23,1,39866,23,1,42216,23,1,33542,23,1,35662,33,1,51218,23,1,39866,23,1,42216,23,1,33542,23,1,35662,33,1,51218,23,1,39866,23,1,42216,23,1,33542,23,1,35662,33,1,51218,23,1,39866,23,1,42216,23,1,33542,23,1,35662,33,1,51218,23,1,39866,23,1,42216,23,1,33542,23,1,35662
0.0,-26,0,26759,-25,0,19573,-27,0,21715,-24,0,14897,-24,0,16002,-24,0,11165,-25,0,19573,-27,0,21715,-24,0,14897,-24,0,16002,-24,0,11165,-25,0,19573,-27,0,21715,-24,0,14897,-24,0,16002,-24,0,11165,-25,0,19573,-27,0,21715,-24,0,14897,-24,0,16002,-24,0,11165,-25,0,19573,-27,0,21715,-24,0,14897,-24,0,16002,-24,0,11165
0.0,-58,0,72757,-43,0,55866,-44,0,55691,-44,0,42704,-46,0,45945,-45,0,36398,-43,0,55866,-44,0,55691,-44,0,42704,-46,0,45945,-45,0,36398,-43,0,55866,-44,0,55691,-44,0,42704,-46,0,45945,-45,0,36398,-43,0,55866,-44,0,55691,-44,0,42704,-46,0,45945,-45,0,36398,-43,0,55866,-44,0,55691,-44,0,42704,-46,0,45945,-45,0,36398
1.0,20,1,33144,20,1,34808,20,1,28879,20,1,30175,20,1,25286,16,1,28180,20,1,34808,20,1,28879,20,1,30175,20,1,25286,16,1,28180,20,1,34808,20,1,28879,20,1,30175,20,1,25286,16,1,28180,20,1,34808,20,1,28879,20,1,30175,20,1,25286,16,1,28180,20,1,34808,20,1,28879,20,1,30175,20,1,25286,16,1,28180
0.0,-54,0,87876,-33,0,69164,-33,0,69153,-33,0,56056,-34,0,57918,-35,0,45050,-33,0,69164,-33,0,69153,-33,0,56056,-34,0,57918,-35,0,45050,-33,0,69164,-33,0,69153,-33,0,56056,-34,0,57918,-35,0,45050,-33,0,69164,-33,0,69153,-33,0,56056,-34,0,57918,-35,0,45050,-33,0,69164,-33,0,69153,-33,0,56056,-34,0,57918,-35,0,45050
2.0,4,1,-503,5,1,2667,5,1,46,6,1,3488,6,1,1217,7,1,4827,5,1,2667,5,1,46,6,1,3488,6,1,1217,7,1,4827,5,1,2667,5,1,46,6,1,3488,6,1,1217,7,1,4827,5,1,2667,5,1,46,6,1,3488,6,1,1217,7,1,4827,5,1,2667,5,1,46,6,1,3488,6,1,1217,7,1,4827
0.0,-32,0,19749,-31,0,15425,-32,0,14125,-37,0,9466,-34,0,10004,-37,0,7309,-31,0,15425,-32,0,14125,-37,0,9466,-34,0,10004,-37,0,7309,-31,0,15425,-32,0,14125,-37,0,9466,-34,0,10004,-37,0,7309,-31,0,15425,-32,0,14125,-37,0,9466,-34,0,10004,-37,0,7309,-31,0,15425,-32,0,14125,-37,0,9466,-34,0,10004,-37,0,7309
1.0,12,1,37111,15,1,40350,15,1,32086,15,1,34995,14,1,27639,13,1,30632,15,1,40350,15,1,32086,15,1,34995,14,1,27639,13,1,30632,15,1,40350,15,1,32086,15,1,34995,14,1,27639,13,1,30632,15,1,40350,15,1,32086,15,1,34995,14,1,27639,13,1,30632,15,1,40350,15,1,32086,15,1,34995,14,1,27639,13,1,30632
1.0,9,1,14121,9,1,19244,9,1,14429,3,1,15841,3,1,12197,3,1,13820,9,1,19244,9,1,14429,3,1,15841,3,1,12197,3,1,13820,9,1,19244,9,1,14429,3,1,15841,3,1,12197,3,1,13820,9,1,19244,9,1,14429,3,1,15841,3,1,12197,3,1,13820,9,1,19244,9,1,14429,3,1,15841,3,1,12197,3,1,13820
1.0,21,1,36814,21,1,41488,21,1,33908,21,1,37086,20,1,30369,20,1,32891,21,1,41488,21,1,33908,21,1,37086,20,1,30369,20,1,32891,21,1,41488,21,1,33908,21,1,37086,20,1,30369,20,1,32891,21,1,41488,21,1,33908,21,1,37086,20,1,30369,20,1,32891,21,1,41488,21,1,33908,21,1,37086,20,1,30369,20,1,32891
1.0,20,1,37154,20,1,41103,10,1,33617,19,1,37120,9,1,29634,9,1,31248,20,1,41103,10,1,33617,19,1,37120,9,1,29634,9,1,31248,20,1,41103,10,1,33617,19,1,37120,9,1,29634,9,1,31248,20,1,41103,10,1,33617,19,1,37120,9,1,29634,9,1,31248,20,1,41103,10,1,33617,19,1,37120,9,1,29634,9,1,31248
0.0,-15,0,40832,-15,0,27002,-15,0,29776,-14,0,19335,-15,0,20425,-15,0,14254,-15,0,27002,-15,0,29776,-14,0,19335,-15,0,20425,-15,0,14254,-15,0,27002,-15,0,29776,-14,0,19335,-15,0,20425,-15,0,14254,-15,0,27002,-15,0,29776,-14,0,19335,-15,0,20425,-15,0,14254,-15,0,27002,-15,0,29776,-14,0,19335,-15,0,20425,-15,0,14254
0.0,-36,0,47024,-27,0,36190,-27,0,37300,-23,0,25757,-27,0,26847,-26,0,17145,-27,0,36190,-27,0,37300,-23,0,25757,-27,0,26847,-26,0,17145,-27,0,36190,-27,0,37300,-23,0,25757,-27,0,26847,-26,0,17145,-27,0,36190,-27,0,37300,-23,0,25757,-27,0,26847,-26,0,17145,-27,0,36190,-27,0,37300,-23,0,25757,-27,0,26847,-26,0,17145
1.0,10,1,15506,17,1,17503,11,1,14572,18,1,17710,18,1,14585,18,1,16589,17,1,17503,11,1,14572,18,1,17710,18,1,14585,18,1,16589,17,1,17503,11,1,14572,18,1,17710,18,1,14585,18,1,16589,17,1,17503,11,1,14572,18,1,17710,18,1,14585,18,1,16589,17,1,17503,11,1,14572,18,1,17710,18,1,14585,18,1,16589
1.0,5,1,7493,6,1,9617,2,1,8305,2,1,9477,1,1,9477,6,1,10618,6,1,9617,2,1,8305,2,1,9477,1,1,9477,6,1,10618,6,1,9617,2,1,8305,2,1,9477,1,1,9477,6,1,10618,6,1,9617,2,1,8305,2,1,9477,1,1,9477,6,1,10618,6,1,9617,2,1,8305,2,1,9477,1,1,9477,6,1,10618
0.0,-3,1,1049,2,1,4640,2,1,1063,2,1,3899,2,1,2786,3,1,4799,2,1,4640,2,1,1063,2,1,3899,2,1,2786,3,1,4799,2,1,4640,2,1,1063,2,1,3899,2,1,2786,3,1,4799,2,1,4640,2,1,1063,2,1,3899,2,1,2786,3,1,4799,2,1,4640,2,1,1063,2,1,3899,2,1,2786,3,1,4799
1.0,17,1,12499,18,1,14889,12,1,9417,13,1,11897,9,1,7860,13,1,9648,18,1,14889,12,1,9417,13,1,11897,9,1,7860,13,1,9648,18,1,14889,12,1,9417,13,1,11897,9,1,7860,13,1,9648,18,1,14889,12,1,9417,13,1,11897,9,1,7860,13,1,9648,18,1,14889,12,1,9417,13,1,11897,9,1,7860,13,1,9648
1.0,1,1,14690,2,1,15464,2,1,13262,7,1,14250,-1,1,12357,-1,1,12487,2,1,15464,2,1,13262,7,1,14250,-1,1,12357,-1,1,12487,2,1,15464,2,1,13262,7,1,14250,-1,1,12357,-1,1,12487,2,1,15464,2,1,13262,7,1,14250,-1,1,12357,-1,1,12487,2,1,15464,2,1,13262,7,1,14250,-1,1,12357,-1,1,12487
0.0,-26,0,21920,-20,0,16066,-24,0,19764,-26,0,14395,-27,0,16293,-28,0,11787,-20,0,16066,-24,0,19764,-26,0,14395,-27,0,16293,-28,0,11787,-20,0,16066,-24,0,19764,-26,0,14395,-27,0,16293,-28,0,11787,-20,0,16066,-24,0,19764,-26,0,14395,-27,0,16293,-28,0,11787,-20,0,16066,-24,0,19764,-26,0,14395,-27,0,16293,-28,0,11787
0.0,-11,0,-619,-11,1,3436,-15,1,669,-10,1,4758,-5,1,3538,-4,1,4492,-11,1,3436,-15,1,669,-10,1,4758,-5,1,3538,-4,1,4492,-11,1,3436,-15,1,669,-10,1,4758,-5,1,3538,-4,1,4492,-11,1,3436,-15,1,669,-10,1,4758,-5,1,3538,-4,1,4492,-11,1,3436,-15,1,669,-10,1,4758,-5,1,3538,-4,1,4492
0.0,-21,0,25790,-21,0,19704,-23,0,21478,-21,0,14824,-37,0,15759,-36,0,10771,-21,0,19704,-23,0,21478,-21,0,14824,-37,0,15759,-36,0,10771,-21,0,19704,-23,0,21478,-21,0,14824,-37,0,15759,-36,0,10771,-21,0,19704,-23,0,21478,-21,0,14824,-37,0,15759,-36,0,10771,-21,0,19704,-23,0,21478,-21,0,14824,-37,0,15759,-36,0,10771
1.0,16,1,32375,16,1,35473,16,1,28688,25,1,31406,24,1,26149,25,1,28627,16,1,35473,16,1,28688,25,1,31406,24,1,26149,25,1,28627,16,1,35473,16,1,28688,25,1,31406,24,1,26149,25,1,28627,16,1,35473,16,1,28688,25,1,31406,24,1,26149,25,1,28627,16,1,35473,16,1,28688,25,1,31406,24,1,26149,25,1,28627
1.0,18,1,8327,18,1,10157,18,1,8912,23,1,9861,23,1,8671,28,1,9583,18,1,10157,18,1,8912,23,1,9861,23,1,8671,28,1,9583,18,1,10157,18,1,8912,23,1,9861,23,1,8671,28,1,9583,18,1,10157,18,1,8912,23,1,9861,23,1,8671,28,1,9583,18,1,10157,18,1,8912,23,1,9861,23,1,8671,28,1,9583
1.0,24,1,44513,25,1,48723,24,1,40954,25,1,43544,25,1,37280,24,1,39526,25,1,48723,24,1,40954,25,1,43544,25,1,37280,24,1,39526,25,1,48723,24,1,40954,25,1,43544,25,1,37280,24,1,39526,25,1,48723,24,1,40954,25,1,43544,25,1,37280,24,1,39526,25,1,48723,24,1,40954,25,1,43544,25,1,37280,24,1,39526
1.0,19,1,12561,19,1,14458,19,1,12339,19,1,14205,8,1,12323,19,1,13482,19,1,14458,19,1,12339,19,1,14205,8,1,12323,19,1,13482,19,1,14458,19,1,12339,19,1,14205,8,1,12323,19,1,13482,19,1,14458,19,1,12339,19,1,14205,8,1,12323,19,1,13482,19,1,14458,19,1,12339,19,1,14205,8,1,12323,19,1,13482
1.0,33,1,36660,33,1,41811,23,1,33978,23,1,36284,20,1,30524,22,1,33534,33,1,41811,23,1,33978,23,1,36284,20,1,30524,22,1,33534,33,1,41811,23,1,33978,23,1,36284,20,1,30524,22,1,33534,33,1,41811,23,1,33978,23,1,36284,20,1,30524,22,1,33534,33,1,41811,23,1,33978,23,1,36284,20,1,30524,22,1,33534
1.0,18,1,33413,18,1,34594,12,1,27167,12,1,28123,7,1,23200,7,1,24094,18,1,34594,12,1,27167,12,1,28123,7,1,23200,7,1,24094,18,1,34594,12,1,27167,12,1,28123,7,1,23200,7,1,24094,18,1,34594,12,1,27167,12,1,28123,7,1,23200,7,1,24094,18,1,34594,12,1,27167,12,1,28123,7,1,23200,7,1,24094
1.0,-4,0,423,-3,1,1117,-4,1,58,20,1,2388,19,1,1329,22,1,2450,-3,1,1117,-4,1,58,20,1,2388,19,1,1329,22,1,2450,-3,1,1117,-4,1,58,20,1,2388,19,1,1329,22,1,2450,-3,1,1117,-4,1,58,20,1,2388,19,1,1329,22,1,2450,-3,1,1117,-4,1,58,20,1,2388,19,1,1329,22,1,2450
1.0,0,1,4938,4,1,5937,4,1,4938,7,1,5523,3,1,4623,3,1,4623,4,1,5937,4,1,4938,7,1,5523,3,1,4623,3,1,4623,4,1,5937,4,1,4938,7,1,5523,3,1,4623,3,1,4623,4,1,5937,4,1,4938,7,1,5523,3,1,4623,3,1,4623,4,1,5937,4,1,4938,7,1,5523,3,1,4623,3,1,4623
1.0,8,1,17083,8,1,19270,8,1,15834,8,1,18021,7,1,15629,8,1,16953,8,1,19270,8,1,15834,8,1,18021,7,1,15629,8,1,16953,8,1,19270,8,1,15834,8,1,18021,7,1,15629,8,1,16953,8,1,19270,8,1,15834,8,1,18021,7,1,15629,8,1,16953,8,1,19270,8,1,15834,8,1,18021,7,1,15629,8,1,16953
1.0,6,1,6370,6,1,8237,5,1,7110,5,1,8272,4,1,6952,4,1,8114,6,1,8237,5,1,7110,5,1,8272,4,1,6952,4,1,8114,6,1,8237,5,1,7110,5,1,8272,4,1,6952,4,1,8114,6,1,8237,5,1,7110,5,1,8272,4,1,6952,4,1,8114,6,1,8237,5,1,7110,5,1,8272,4,1,6952,4,1,8114
1.0,34,1,66778,36,1,71793,35,1,59334,35,1,62419,36,1,54003,36,1,57088,36,1,71793,35,1,59334,35,1,62419,36,1,54003,36,1,57088,36,1,71793,35,1,59334,35,1,62419,36,1,54003,36,1,57088,36,1,71793,35,1,59334,35,1,62419,36,1,54003,36,1,57088,36,1,71793,35,1,59334,35,1,62419,36,1,54003,36,1,57088
1.0,17,1,23413,18,1,29095,18,1,23438,19,1,26752,16,1,22585,17,1,23710,18,1,29095,18,1,23438,19,1,26752,16,1,22585,17,1,23710,18,1,29095,18,1,23438,19,1,26752,16,1,22585,17,1,23710,18,1,29095,18,1,23438,19,1,26752,16,1,22585,17,1,23710,18,1,29095,18,1,23438,19,1,26752,16,1,22585,17,1,23710
1.0,11,1,27716,11,1,31435,11,1,22296,11,1,24032,11,1,21890,12,1,22779,11,1,31435,11,1,22296,11,1,24032,11,1,21890,12,1,22779,11,1,31435,11,1,22296,11,1,24032,11,1,21890,12,1,22779,11,1,31435,11,1,22296,11,1,24032,11,1,21890,12,1,22779,11,1,31435,11,1,22296,11,1,24032,11,1,21890,12,1,22779
1.0,3,1,18394,4,1,20214,2,1,17959,3,1,18981,2,1,16603,3,1,17625,4,1,20214,2,1,17959,3,1,18981,2,1,16603,3,1,17625,4,1,20214,2,1,17959,3,1,18981,2,1,16603,3,1,17625,4,1,20214,2,1,17959,3,1,18981,2,1,16603,3,1,17625,4,1,20214,2,1,17959,3,1,18981,2,1,16603,3,1,17625
1.0,-5,1,4341,-1,1,6192,-1,1,5223,-1,1,6362,-2,1,5480,-2,1,6449,-1,1,6192,-1,1,5223,-1,1,6362,-2,1,5480,-2,1,6449,-1,1,6192,-1,1,5223,-1,1,6362,-2,1,5480,-2,1,6449,-1,1,6192,-1,1,5223,-1,1,6362,-2,1,5480,-2,1,6449,-1,1,6192,-1,1,5223,-1,1,6362,-2,1,5480,-2,1,6449
1.0,11,1,39578,12,1,44220,12,1,33466,12,1,38108,11,1,28648,13,1,30894,12,1,44220,12,1,33466,12,1,38108,11,1,28648,13,1,30894,12,1,44220,12,1,33466,12,1,38108,11,1,28648,13,1,30894,12,1,44220,12,1,33466,12,1,38108,11,1,28648,13,1,30894,12,1,44220,12,1,33466,12,1,38108,11,1,28648,13,1,30894
0.0,-25,0,23353,-25,0,17189,-28,0,18429,-25,0,12794,-26,0,13573,-26,0,8958,-25,0,17189,-28,0,18429,-25,0,12794,-26,0,13573,-26,0,8958,-25,0,17189,-28,0,18429,-25,0,12794,-26,0,13573,-26,0,8958,-25,0,17189,-28,0,18429,-25,0,12794,-26,0,13573,-26,0,8958,-25,0,17189,-28,0,18429,-25,0,12794,-26,0,13573,-26,0,8958
1.0,3,0,3451,4,1,4076,3,0,4102,4,1,6214,5,1,2681,6,1,6458,4,1,4076,3,0,4102,4,1,6214,5,1,2681,6,1,6458,4,1,4076,3,0,4102,4,1,6214,5,1,2681,6,1,6458,4,1,4076,3,0,4102,4,1,6214,5,1,2681,6,1,6458,4,1,4076,3,0,4102,4,1,6214,5,1,2681,6,1,6458
0.0,-29,0,41567,-28,0,31189,-28,0,32504,-28,0,24404,-27,0,25892,-27,0,18631,-28,0,31189,-28,0,32504,-28,0,24404,-27,0,25892,-27,0,18631,-28,0,31189,-28,0,32504,-28,0,24404,-27,0,25892,-27,0,18631,-28,0,31189,-28,0,32504,-28,0,24404,-27,0,25892,-27,0,18631,-28,0,31189,-28,0,32504,-28,0,24404,-27,0,25892,-27,0,18631
0.0,-40,0,69172,-39,0,54007,-39,0,58041,-42,0,45825,-42,0,48728,-38,0,38653,-39,0,54007,-39,0,58041,-42,0,45825,-42,0,48728,-38,0,38653,-39,0,54007,-39,0,58041,-42,0,45825,-42,0,48728,-38,0,38653,-39,0,54007,-39,0,58041,-42,0,45825,-42,0,48728,-38,0,38653,-39,0,54007,-39,0,58041,-42,0,45825,-42,0,48728,-38,0,38653
0.0,-12,0,34748,-12,0,27817,-12,0,25372,-12,0,19568,-23,0,20340,-24,0,16501,-12,0,27817,-12,0,25372,-12,0,19568,-23,0,20340,-24,0,16501,-12,0,27817,-12,0,25372,-12,0,19568,-23,0,20340,-24,0,16501,-12,0,27817,-12,0,25372,-12,0,19568,-23,0,20340,-24,0,16501,-12,0,27817,-12,0,25372,-12,0,19568,-23,0,20340,-24,0,16501
1.0,33,1,49842,33,1,53503,29,1,42842,29,1,46503,28,1,37014,28,1,39806,33,1,53503,29,1,42842,29,1,46503,28,1,37014,28,1,39806,33,1,53503,29,1,42842,29,1,46503,28,1,37014,28,1,39806,33,1,53503,29,1,42842,29,1,46503,28,1,37014,28,1,39806,33,1,53503,29,1,42842,29,1,46503,28,1,37014,28,1,39806
0.0,-18,0,37624,-18,0,28460,-19,0,27139,-18,0,20170,-28,0,20483,-28,0,15335,-18,0,28460,-19,0,27139,-18,0,20170,-28,0,20483,-28,0,15335,-18,0,28460,-19,0,27139,-18,0,20170,-28,0,20483,-28,0,15335,-18,0,28460,-19,0,27139,-18,0,20170,-28,0,20483,-28,0,15335,-18,0,28460,-19,0,27139,-18,0,20170,-28,0,20483,-28,0,15335
0.0,-18,0,20538,-18,0,11439,-18,0,11873,-18,0,6865,-12,0,7195,-15,0,3546,-18,0,11439,-18,0,11873,-18,0,6865,-12,0,7195,-15,0,3546,-18,0,11439,-18,0,11873,-18,0,6865,-12,0,7195,-15,0,3546,-18,0,11439,-18,0,11873,-18,0,6865,-12,0,7195,-15,0,3546,-18,0,11439,-18,0,11873,-18,0,6865,-12,0,7195,-15,0,3546
0.0,-16,0,42753,-15,0,32014,-13,0,34408,-13,0,23891,-14,0,26537,-12,0,20047,-15,0,32014,-13,0,34408,-13,0,23891,-14,0,26537,-12,0,20047,-15,0,32014,-13,0,34408,-13,0,23891,-14,0,26537,-12,0,20047,-15,0,32014,-13,0,34408,-13,0,23891,-14,0,26537,-12,0,20047,-15,0,32014,-13,0,34408,-13,0,23891,-14,0,26537,-12,0,20047
0.0,5,1,7289,2,1,8285,2,1,6138,-4,1,6277,2,1,5118,6,1,6029,2,1,8285,2,1,6138,-4,1,6277,2,1,5118,6,1,6029,2,1,8285,2,1,6138,-4,1,6277,2,1,5118,6,1,6029,2,1,8285,2,1,6138,-4,1,6277,2,1,5118,6,1,6029,2,1,8285,2,1,6138,-4,1,6277,2,1,5118,6,1,6029
1.0,24,1,44740,27,1,47771,24,1,37835,27,1,40866,24,1,32531,31,1,34312,27,1,47771,24,1,37835,27,1,40866,24,1,32531,31,1,34312,27,1,47771,24,1,37835,27,1,40866,24,1,32531,31,1,34312,27,1,47771,24,1,37835,27,1,40866,24,1,32531,31,1,34312,27,1,47771,24,1,37835,27,1,40866,24,1,32531,31,1,34312
0.0,-37,0,64996,-37,0,53518,-37,0,46627,-37,0,36927,-37,0,38040,-40,0,29439,-37,0,53518,-37,0,46627,-37,0,36927,-37,0,38040,-40,0,29439,-37,0,53518,-37,0,46627,-37,0,36927,-37,0,38040,-40,0,29439,-37,0,53518,-37,0,46627,-37,0,36927,-37,0,38040,-40,0,29439,-37,0,53518,-37,0,46627,-37,0,36927,-37,0,38040,-40,0,29439
