orig_result,0_area,0_result,0_score,1_area,1_result,1_score,2_area,2_result,2_score,3_area,3_result,3_score,4_area,4_result,4_score,5_area,5_result,5_score,6_area,6_result,6_score,7_area,7_result,7_score,8_area,8_result,8_score,9_area,9_result,9_score
1.0,15,1,35439,20,1,37699,14,1,31280,21,1,44480,18,1,38196,26,1,49190,23,1,41802,26,1,50977,0,0,0,0,0,0
0.0,-49,0,60540,-46,0,50645,-49,0,62132,-46,0,50645,-49,0,61784,-45,0,48195,-43,0,56880,-41,0,40041,0,0,0,0,0,0
0.0,-2,0,5667,2,0,3735,-1,0,4432,3,0,1795,3,0,3092,3,1,-136,3,0,587,7,1,-1468,0,0,0,0,0,0
1.0,-12,1,5375,-12,1,7262,-16,1,6296,-12,1,7262,-12,1,6517,-12,1,7076,-12,1,6517,-12,1,7076,0,0,0,0,0,0
0.0,-15,0,8885,-12,0,5374,-12,0,7392,-8,0,4166,-8,0,6258,-7,0,3672,-9,0,5897,-9,0,3562,0,0,0,0,0,0
1.0,11,1,6233,11,1,11096,10,1,7631,15,1,11902,10,1,9099,15,1,11902,12,1,9532,14,1,17643,0,0,0,0,0,0
1.0,1,1,3389,4,1,6134,-1,1,4625,4,1,6134,-1,1,5075,4,1,7111,-1,1,6052,4,1,7111,0,0,0,0,0,0
0.0,-26,0,41858,-20,0,34901,-20,0,37837,-14,0,30722,-9,0,31971,-13,0,27557,-8,0,28154,-7,0,22149,0,0,0,0,0,0
0.0,-12,0,10919,-11,0,8338,-14,0,11130,-13,0,8920,-15,0,10919,-16,0,8503,-17,0,10340,-16,0,8503,0,0,0,0,0,0
0.0,-21,0,34067,-18,0,29514,-20,0,26706,-18,0,23222,-16,0,24154,-16,0,20759,-13,0,20759,-12,0,18560,0,0,0,0,0,0
1.0,0,1,7447,3,1,9807,0,1,6293,3,1,10078,0,1,7001,3,1,10078,3,1,8793,3,1,10078,0,0,0,0,0,0
1.0,26,1,39952,29,1,46842,23,1,36492,29,1,46842,28,1,38228,29,1,48867,28,1,42544,34,1,53929,0,0,0,0,0,0
1.0,38,1,62135,41,1,71685,40,1,61503,45,1,80711,42,1,69297,48,1,93940,45,1,80924,48,1,96203,0,0,0,0,0,0
1.0,6,1,8891,7,1,12129,4,1,7823,7,1,12129,2,1,9121,5,1,12359,7,1,12129,10,1,14058,0,0,0,0,0,0
0.0,-12,0,5840,-7,0,3131,-4,0,4260,2,0,852,-1,0,2193,3,0,-1032,5,0,861,6,1,1282,0,0,0,0,0,0
1.0,3,1,10754,13,1,16383,13,1,15232,30,1,50579,21,1,40038,30,1,50579,16,1,41064,30,1,53996,0,0,0,0,0,0
1.0,7,1,15294,8,1,16297,4,1,12315,7,1,16198,4,1,14786,11,1,21312,8,1,18962,14,1,22659,0,0,0,0,0,0
0.0,0,0,7553,4,0,3561,-1,0,4714,1,0,1594,-4,0,3293,-3,1,2778,-4,0,1849,-6,1,3448,0,0,0,0,0,0
0.0,-5,0,5568,-2,0,1682,-5,0,5568,-1,1,3666,-2,0,2822,3,1,6063,-1,1,2350,3,1,6071,0,0,0,0,0,0
1.0,20,1,36600,20,1,38906,19,1,31003,25,1,39806,21,1,33134,25,1,41928,24,1,37752,28,1,46784,0,0,0,0,0,0
1.0,9,1,13325,14,1,17761,11,1,16319,12,1,19891,9,1,18449,13,1,21774,11,1,20474,16,1,22758,0,0,0,0,0,0
0.0,7,0,5841,8,1,4088,5,0,4445,6,1,3485,3,0,1824,6,1,3485,-3,0,2392,0,1,4127,0,0,0,0,0,0
1.0,4,1,12411,4,1,14517,-4,1,12477,8,1,14800,0,1,12950,8,1,16190,4,1,14441,8,1,16190,0,0,0,0,0,0
0.0,-18,0,39241,-11,0,28425,-11,0,30568,-9,0,23886,-17,0,24528,-15,0,19925,-17,0,21175,-15,0,19078,0,0,0,0,0,0
0.0,-24,0,17978,-23,0,16720,-23,0,16720,-15,0,15423,-15,0,15423,-17,0,13015,-20,0,14119,-17,0,12363,0,0,0,0,0,0
0.0,-12,1,3444,-12,1,9083,-13,1,5741,-9,1,6882,-16,1,4334,-7,1,6882,-8,1,4530,-14,1,7642,0,0,0,0,0,0
1.0,6,1,22270,7,1,26491,6,1,22408,11,1,26883,10,1,22800,15,1,34521,11,1,29098,15,1,37699,0,0,0,0,0,0
0.0,-3,1,822,2,1,2644,-4,1,470,2,1,2644,-2,1,470,-4,1,2873,-6,1,1270,-4,1,2784,0,0,0,0,0,0
0.0,-8,1,3190,-8,1,5194,-9,1,4184,-4,1,6932,-4,1,6243,-3,1,7129,-4,1,6932,-3,1,7818,0,0,0,0,0,0
1.0,24,1,37699,24,1,40736,25,1,33520,28,1,46930,29,1,38910,30,1,49783,29,1,43335,36,1,56385,0,0,0,0,0,0
1.0,27,1,48256,43,1,67390,40,1,56793,43,1,71953,31,1,60378,43,1,74861,32,1,64410,43,1,76840,0,0,0,0,0,0
0.0,-4,0,18483,-3,0,16059,-3,0,16981,-2,0,10210,-2,0,11536,-2,0,10026,-2,0,11414,-1,0,9631,0,0,0,0,0,0
0.0,-6,0,4583,-6,0,3863,-9,0,6310,-7,0,3977,-9,0,5926,-6,0,3237,-6,0,4060,-3,0,2444,0,0,0,0,0,0
1.0,14,1,17108,14,1,20357,5,1,17071,14,1,19597,14,1,16595,14,1,21270,10,1,18039,14,1,23459,0,0,0,0,0,0
1.0,26,1,35913,26,1,38074,25,1,31978,26,1,34116,26,1,29703,27,1,35341,27,1,30928,24,1,33812,0,0,0,0,0,0
1.0,1,1,12451,11,1,15414,9,1,13416,10,1,16061,9,1,14903,17,1,16328,15,1,16246,15,1,18280,0,0,0,0,0,0
1.0,22,1,44609,22,1,48088,12,1,40836,22,1,48939,14,1,43133,22,1,49839,15,1,44033,22,1,50107,0,0,0,0,0,0
1.0,29,1,48101,40,1,67962,37,1,56087,40,1,69010,35,1,59100,40,1,69573,35,1,61706,40,1,69778,0,0,0,0,0,0
0.0,-85,0,122784,-55,0,104956,-58,0,111455,-57,0,90571,-65,0,100012,-57,0,80718,-58,0,86054,-57,0,69859,0,0,0,0,0,0
0.0,-11,1,2976,0,1,6493,3,1,5337,4,1,6398,-2,1,5022,-2,1,5022,-5,1,3910,0,1,4118,0,0,0,0,0,0
1.0,16,1,26590,16,1,29698,13,1,24702,16,1,30675,9,1,25915,16,1,31826,13,1,28669,16,1,32358,0,0,0,0,0,0
0.0,-27,0,22124,-23,0,17461,-23,0,19436,-23,0,15789,-28,0,18939,-24,0,16199,-21,0,18351,-15,0,14212,0,0,0,0,0,0
1.0,-5,1,8233,0,1,9038,0,1,8136,0,1,9038,-1,1,8138,0,1,8937,-3,1,8132,4,1,9624,0,0,0,0,0,0
1.0,11,1,13384,11,1,14401,10,1,8481,11,1,14401,9,1,9950,13,1,15100,13,1,14302,32,1,52828,0,0,0,0,0,0
0.0,-22,0,26481,-19,0,19311,-21,0,19754,-18,0,13710,-19,0,15472,-16,0,11759,-18,0,13286,-15,0,9863,0,0,0,0,0,0
0.0,-28,0,28760,-25,0,24029,-16,0,27883,-13,0,18846,-16,0,21808,-12,0,19958,-15,0,21207,-12,0,19958,0,0,0,0,0,0
1.0,8,1,24897,8,1,26671,0,1,22791,8,1,26671,8,1,24225,8,1,26671,8,1,24627,8,1,27833,0,0,0,0,0,0
1.0,-1,1,14893,6,1,19246,5,1,15580,8,1,19246,4,1,15724,8,1,19246,7,1,17235,5,1,21754,0,0,0,0,0,0
1.0,4,1,29413,12,1,34870,9,1,28704,12,1,34870,6,1,30037,12,1,34870,12,1,32557,23,1,36173,0,0,0,0,0,0
1.0,-13,1,2918,-6,1,7888,-10,1,5968,-3,1,10646,-7,1,8726,-3,1,11322,-6,1,9832,5,1,11323,0,0,0,0,0,0
0.0,-3,0,10220,-2,0,6056,1,0,2792,5,0,-160,1,0,-136,5,1,2873,3,1,-909,3,1,3135,0,0,0,0,0,0
1.0,-16,1,1267,-13,1,3986,-11,1,2357,-8,1,5076,-11,1,3626,11,1,12324,1,1,9401,11,1,12324,0,0,0,0,0,0
1.0,-2,1,10576,-1,1,12616,2,1,11037,6,1,13773,5,1,12485,6,1,15442,5,1,13773,13,1,17644,0,0,0,0,0,0
0.0,-9,0,25557,0,0,21503,-9,0,26648,-9,0,22284,-18,0,24432,-4,0,21314,-9,0,23375,-12,0,20759,0,0,0,0,0,0
0.0,-12,0,27437,-11,0,22255,-8,0,24502,-5,0,19357,-5,0,20282,-4,0,15991,-4,0,16855,-3,0,13788,0,0,0,0,0,0
1.0,3,1,10476,10,1,13772,5,1,11954,10,1,14070,7,1,12252,10,1,14070,10,1,12929,4,1,14999,0,0,0,0,0,0
0.0,-17,0,16566,-5,0,11697,-6,0,13439,-6,0,9689,-8,0,13658,-6,0,9822,-8,0,11945,-7,0,8452,0,0,0,0,0,0
1.0,34,1,61525,34,1,64815,31,1,56163,34,1,66908,31,1,58256,34,1,66908,28,1,58509,34,1,66656,0,0,0,0,0,0
0.0,-44,0,43570,-33,0,33543,-34,0,36331,-36,0,27936,-34,0,32017,-29,0,23864,-31,0,26199,-30,0,19340,0,0,0,0,0,0
1.0,8,1,20698,19,1,28917,16,1,24771,19,1,29756,15,1,27007,19,1,30623,16,1,29603,14,1,31740,0,0,0,0,0,0
1.0,6,1,18756,9,1,21764,1,1,16683,9,1,24173,4,1,19691,9,1,24173,4,1,19821,9,1,22898,0,0,0,0,0,0
1.0,0,1,12028,0,1,13865,-5,1,10177,0,1,13865,-5,1,10177,3,1,16662,2,1,12465,8,1,18591,0,0,0,0,0,0
1.0,8,1,13115,11,1,15214,11,1,14160,14,1,15668,11,1,15426,14,1,16934,12,1,16934,12,1,18102,0,0,0,0,0,0
1.0,6,1,17640,30,1,53234,27,1,43389,30,1,54450,27,1,45821,30,1,56641,21,1,48001,30,1,57943,0,0,0,0,0,0
0.0,-20,0,1534,-17,1,1449,-20,0,1534,-17,1,2311,-19,0,0,-20,1,1015,-20,0,0,5,1,6392,0,0,0,0,0,0
0.0,-23,0,8093,-22,0,6610,-22,0,8561,-21,0,6529,-22,0,7746,-21,0,6784,-22,0,7746,-18,0,6626,0,0,0,0,0,0
1.0,10,1,10679,10,1,12499,10,1,12499,45,1,52647,27,1,44008,36,1,63094,35,1,53590,54,1,75067,0,0,0,0,0,0
1.0,12,1,33422,17,1,37697,16,1,32900,21,1,42490,21,1,40412,26,1,48158,23,1,45339,26,1,50923,0,0,0,0,0,0
0.0,-10,0,30632,-6,0,23148,-6,0,25653,-3,0,18558,-7,0,22679,-4,0,13570,-8,0,17307,-7,0,14293,0,0,0,0,0,0
1.0,10,1,25387,13,1,37613,12,1,33438,19,1,41688,16,1,38413,22,1,48106,19,1,43782,22,1,49189,0,0,0,0,0,0
0.0,-26,0,39802,-25,0,29500,-29,0,39266,-19,0,24377,-25,0,32297,-23,0,19968,-23,0,20954,-17,0,14591,0,0,0,0,0,0
1.0,-2,1,14097,1,1,19796,-7,1,17570,5,1,31742,4,1,27408,7,1,35969,5,1,31149,7,1,36277,0,0,0,0,0,0
0.0,-46,0,57031,-29,0,43144,-30,0,45711,-29,0,32804,-30,0,34859,-28,0,26901,-30,0,28682,-28,0,20794,0,0,0,0,0,0
0.0,-21,0,38305,-18,0,34371,-13,0,36503,-13,0,34499,-13,0,36145,-13,0,36145,-13,0,36145,-13,0,36145,0,0,0,0,0,0
0.0,-62,0,106987,-49,0,89737,-49,0,92045,-48,0,74142,-51,0,76904,-48,0,62360,-48,0,66817,-48,0,55211,0,0,0,0,0,0
1.0,22,1,54646,25,1,61470,24,1,49996,27,1,57203,26,1,46938,27,1,55166,26,1,47716,29,1,56017,0,0,0,0,0,0
0.0,-18,0,9967,-14,0,7449,-14,0,8476,-13,0,5483,-16,0,5724,-9,0,4730,-10,0,4730,-7,0,3832,0,0,0,0,0,0
0.0,-49,0,58026,-44,0,47276,-49,0,52847,-36,0,41492,-36,0,45724,-31,0,34363,-34,0,38713,-33,0,30210,0,0,0,0,0,0
0.0,-5,1,4647,-5,1,6540,-5,1,4506,-5,1,5753,-6,1,3659,-8,1,5480,-7,1,3672,-8,1,5480,0,0,0,0,0,0
0.0,-18,0,8731,-15,0,7288,-15,0,7565,-15,0,6197,-15,0,6197,-12,0,4366,-14,0,4249,-11,0,3310,0,0,0,0,0,0
1.0,14,1,14257,14,1,16945,11,1,13041,14,1,16945,4,1,13841,14,1,16945,4,1,14653,14,1,18726,0,0,0,0,0,0
1.0,6,1,22536,10,1,25450,9,1,20758,12,1,26535,11,1,21962,11,1,23583,8,1,20150,18,1,30013,0,0,0,0,0,0
0.0,-5,0,12443,-5,0,9353,-6,0,10514,-3,0,7740,-7,0,8757,2,0,6412,-3,0,6675,23,1,19548,0,0,0,0,0,0
1.0,24,1,33871,25,1,36086,22,1,29601,29,1,44239,26,1,36622,32,1,51942,27,1,42833,32,1,53466,0,0,0,0,0,0
1.0,21,1,39368,26,1,46512,25,1,38935,28,1,48095,27,1,40980,26,1,44950,25,1,39448,36,1,60012,0,0,0,0,0,0
1.0,21,1,34894,21,1,41011,17,1,35391,26,1,44786,22,1,38156,26,1,46673,23,1,42709,26,1,48371,0,0,0,0,0,0
1.0,26,1,31001,26,1,33598,22,1,28688,26,1,35321,25,1,30750,36,1,61962,30,1,51660,36,1,62786,0,0,0,0,0,0
1.0,21,1,34641,18,1,38176,17,1,31406,18,1,38976,14,1,33191,18,1,39118,13,1,33670,18,1,41526,0,0,0,0,0,0
0.0,6,0,433,7,1,575,7,0,1567,8,1,2715,6,1,1697,8,1,4669,7,1,3085,8,1,5536,0,0,0,0,0,0
0.0,-30,0,24801,-29,0,19780,-29,0,23934,-24,0,18866,-25,0,19294,-23,0,15126,-24,0,16134,-23,0,12953,0,0,0,0,0,0
0.0,-17,0,13765,-14,0,12022,-17,0,13032,-14,0,11606,-14,0,12465,-14,0,11822,-15,0,12623,-15,0,12623,0,0,0,0,0,0
0.0,-56,0,76586,-52,0,62555,-50,0,67315,-44,0,53970,-45,0,58246,-43,0,44071,-45,0,51335,-46,0,38475,0,0,0,0,0,0
1.0,18,1,33271,36,1,37795,20,1,28022,25,1,30668,20,1,23718,20,1,25897,22,1,19985,24,1,24598,0,0,0,0,0,0
1.0,0,1,5195,4,1,7052,-5,1,4776,8,1,7914,5,1,5491,8,1,7914,-1,1,5638,8,1,6901,0,0,0,0,0,0
0.0,-18,0,23597,-15,0,22273,-18,0,23471,-18,0,21681,-18,0,22771,-18,0,22090,-18,0,23110,-18,0,23110,0,0,0,0,0,0
1.0,22,1,32050,22,1,34701,22,1,27877,24,1,35786,14,1,30999,26,1,35786,16,1,31147,26,1,36089,0,0,0,0,0,0
0.0,-6,0,8508,-2,0,5004,-3,0,5004,-2,1,3074,5,0,3495,6,1,2544,-4,0,1704,6,1,4388,0,0,0,0,0,0
1.0,-11,1,4844,-10,1,6676,-7,1,5885,-2,1,8413,-7,1,7543,-4,1,8509,-7,1,7543,-12,1,8760,0,0,0,0,0,0
1.0,59,1,100099,68,1,112071,61,1,94738,67,1,103387,59,1,86456,66,1,101829,63,1,89332,66,1,102649,0,0,0,0,0,0
0.0,-5,0,23631,-4,0,14295,-4,0,15400,-4,0,10495,-5,0,11861,-4,0,6345,-5,0,8664,-6,0,3483,0,0,0,0,0,0
1.0,2,1,6552,9,1,9957,8,1,8757,9,1,10520,6,1,9623,7,1,10823,6,1,10497,9,1,11394,0,0,0,0,0,0
1.0,15,1,25460,15,1,28868,11,1,22377,15,1,28868,14,1,25293,14,1,27851,13,1,26462,24,1,44098,0,0,0,0,0,0
0.0,-28,0,23535,-25,0,17102,-25,0,20221,-16,0,14482,-19,0,19125,-22,0,14007,-17,0,15546,-16,0,11445,0,0,0,0,0,0
0.0,-7,0,22869,-3,0,16004,-7,0,17998,-6,0,14244,-1,0,15553,-1,0,12879,-5,0,13597,-1,0,12879,0,0,0,0,0,0
0.0,-10,0,30619,-7,0,28426,-7,0,30049,-7,0,28019,-7,0,29505,-7,0,28785,-16,0,30033,-15,0,29042,0,0,0,0,0,0
1.0,18,1,32126,18,1,34845,3,1,28978,18,1,36013,5,1,30485,18,1,36941,7,1,32197,18,1,37228,0,0,0,0,0,0
0.0,-36,0,52897,-27,0,41398,-27,0,44811,-26,0,34281,-28,0,36884,-26,0,28758,-33,0,31169,-26,0,25498,0,0,0,0,0,0
1.0,11,1,15766,14,1,20410,5,1,16586,14,1,19650,11,1,17633,14,1,23444,7,1,21479,14,1,23444,0,0,0,0,0,0
0.0,-18,0,8156,-17,0,3946,-15,0,5494,-14,0,2125,-17,0,4723,-13,0,484,-17,0,3053,-14,0,1908,0,0,0,0,0,0
0.0,-26,0,18537,-26,0,15692,-26,0,17637,-28,0,14307,-28,0,16252,-27,0,13218,-23,0,15141,-27,0,13218,0,0,0,0,0,0
0.0,-22,0,15575,-20,0,14598,-22,0,15114,-22,0,15114,-22,0,16241,-22,0,16241,-23,0,17246,-22,0,16119,0,0,0,0,0,0
1.0,33,1,27583,54,1,71687,43,1,61338,54,1,74913,43,1,64564,54,1,77012,43,1,66663,54,1,79839,0,0,0,0,0,0
1.0,3,1,19478,6,1,21505,6,1,19138,9,1,19486,9,1,18481,9,1,18481,9,1,17723,9,1,17723,0,0,0,0,0,0
0.0,-39,0,48271,-33,0,38971,-37,0,40934,-33,0,28244,-38,0,31779,-32,0,22518,-32,0,25698,-30,0,18479,0,0,0,0,0,0
1.0,7,1,1476,8,1,6580,1,1,5436,2,1,7797,2,1,6646,9,1,7790,4,1,7179,5,1,9331,0,0,0,0,0,0
1.0,14,1,11603,17,1,14658,17,1,13677,17,1,16258,17,1,16258,17,1,18030,17,1,18030,20,1,19359,0,0,0,0,0,0
0.0,-18,1,2677,-13,1,4853,-13,1,3741,-12,1,4493,-13,1,3741,-12,1,4493,-13,1,3741,-12,1,4493,0,0,0,0,0,0
1.0,-5,1,9870,-5,1,10872,-5,1,8724,-5,1,9536,-5,1,7593,-5,1,9536,-5,1,7593,-5,1,7593,0,0,0,0,0,0
1.0,42,1,93250,60,1,99873,42,1,86824,44,1,102213,43,1,89164,44,1,95787,43,1,84179,44,1,88943,0,0,0,0,0,0
1.0,36,1,52115,36,1,56415,28,1,49338,32,1,53257,28,1,47599,36,1,59839,32,1,54098,36,1,60789,0,0,0,0,0,0
0.0,-1,0,13806,2,0,9331,3,0,6906,6,0,3448,6,0,3448,7,1,3673,7,1,2619,9,1,5252,0,0,0,0,0,0
0.0,-17,0,2913,-16,0,1836,-20,0,2326,-15,0,0,-15,0,963,-14,1,1047,-14,0,963,23,1,16113,0,0,0,0,0,0
1.0,14,1,27553,30,1,48426,20,1,37193,30,1,49217,20,1,39225,20,1,45391,19,1,36524,30,1,51191,0,0,0,0,0,0
1.0,11,1,27861,16,1,38631,15,1,30288,18,1,38631,15,1,32685,24,1,45978,20,1,37635,24,1,47948,0,0,0,0,0,0
1.0,-18,0,2420,-13,1,1772,-16,0,3286,-16,1,2252,-16,0,2912,-16,1,3248,-21,0,2059,-18,1,3248,0,0,0,0,0,0
1.0,24,1,40357,24,1,43986,18,1,36119,24,1,47005,21,1,41553,24,1,48677,18,1,44464,24,1,49839,0,0,0,0,0,0
0.0,-14,0,30102,-11,0,27341,-14,0,30102,-14,0,27584,-14,0,29787,-14,0,28281,-17,0,29155,-14,0,28281,0,0,0,0,0,0
1.0,16,1,37336,19,1,43021,18,1,34778,19,1,40166,15,1,32863,22,1,46387,19,1,37393,22,1,47390,0,0,0,0,0,0
0.0,-14,0,18339,-10,0,11322,-10,0,11322,-2,0,5732,-10,0,6199,0,0,2192,-1,0,3114,4,0,1345,0,0,0,0,0,0
0.0,-19,0,23882,-18,0,15946,-21,0,24242,-14,0,13783,-17,0,18969,-11,0,11918,-14,0,16727,-13,0,11188,0,0,0,0,0,0
1.0,16,1,20010,16,1,21773,9,1,19794,16,1,21773,12,1,20551,22,1,26935,18,1,24981,22,1,28291,0,0,0,0,0,0
1.0,-5,1,7230,-5,1,8855,-5,1,6460,-5,1,10027,-8,1,7550,-5,1,10027,-7,1,8715,-5,1,9836,0,0,0,0,0,0
1.0,24,1,32299,24,1,36467,19,1,29607,24,1,37258,21,1,33666,32,1,54198,27,1,41027,32,1,57440,0,0,0,0,0,0
1.0,1,1,4635,4,1,6041,4,1,4743,4,1,6078,4,1,4780,5,1,5182,10,1,4884,7,1,5182,0,0,0,0,0,0
1.0,10,1,6664,21,1,9673,15,1,9006,26,1,12368,20,1,11063,22,1,12442,19,1,11314,26,1,14745,0,0,0,0,0,0
1.0,9,1,12000,17,1,15661,11,1,13719,21,1,20613,18,1,16707,21,1,22715,21,1,20335,32,1,46510,0,0,0,0,0,0
0.0,-18,0,10097,-17,0,8386,-19,0,8933,-17,0,7055,-17,0,7276,-17,0,6036,-17,0,6036,-17,0,5227,0,0,0,0,0,0
0.0,-14,0,14256,-11,0,12199,-12,0,13136,-10,0,8608,-10,0,8608,-4,0,6666,-9,0,7462,-3,0,5520,0,0,0,0,0,0
1.0,23,1,38638,23,1,39800,23,1,38713,23,1,39733,23,1,38954,14,1,43409,14,1,43409,18,1,44591,0,0,0,0,0,0
1.0,30,1,59408,31,1,63561,36,1,52594,40,1,61970,39,1,52448,36,1,56792,33,1,48297,39,1,64139,0,0,0,0,0,0
1.0,18,1,34331,18,1,36518,17,1,28557,17,1,29357,14,1,23130,17,1,29357,16,1,24773,22,1,35752,0,0,0,0,0,0
0.0,-19,0,40994,-15,0,34346,-16,0,36920,-11,0,29901,-9,0,33528,-7,0,27253,-9,0,28992,-6,0,22344,0,0,0,0,0,0
0.0,-9,0,23587,-8,0,20645,-11,0,22437,-7,0,19028,-8,0,20202,-7,0,16804,-8,0,17742,-8,0,15902,0,0,0,0,0,0
1.0,0,0,1299,0,1,935,0,0,2085,1,1,2355,2,1,-216,1,1,3405,2,1,2686,5,1,4236,0,0,0,0,0,0
1.0,33,1,53989,33,1,60713,28,1,49364,33,1,60713,32,1,52007,33,1,63564,34,1,57026,33,1,65477,0,0,0,0,0,0
1.0,12,1,24819,13,1,26709,12,1,22288,17,1,32206,14,1,26709,21,1,37447,18,1,30940,21,1,39513,0,0,0,0,0,0
0.0,-29,0,24558,-29,0,23295,-32,0,25142,-27,0,24018,-30,0,24857,-25,0,23515,-30,0,24057,-29,0,22145,0,0,0,0,0,0
0.0,-16,0,14069,-12,0,11230,-16,0,14069,-15,0,12874,-15,0,13901,-15,0,13068,-15,0,13068,-15,0,13068,0,0,0,0,0,0
0.0,-14,0,1116,-14,0,-1001,-18,0,3587,-12,0,-83,-16,0,3971,-15,0,1790,-15,0,3820,-15,0,2860,0,0,0,0,0,0
1.0,9,1,14992,9,1,16862,8,1,13861,13,1,22537,10,1,18283,21,1,24028,10,1,21658,26,1,32492,0,0,0,0,0,0
0.0,-20,0,18047,-17,0,15792,-17,0,16648,-16,0,11941,-17,0,13897,-16,0,10613,-16,0,11351,-15,0,8157,0,0,0,0,0,0
0.0,-22,0,2248,-22,0,1442,-23,0,3050,-22,0,1944,-22,0,1944,-22,0,1138,-22,0,1138,-22,0,1138,0,0,0,0,0,0
1.0,10,1,19852,13,1,23809,4,1,19522,4,1,21807,3,1,17642,11,1,27943,7,1,23053,16,1,31626,0,0,0,0,0,0
0.0,-69,0,143504,-62,0,122949,-72,0,127157,-62,0,108651,-67,0,113809,-72,0,97955,-71,0,102611,-65,0,87538,0,0,0,0,0,0
0.0,-3,0,11313,-2,0,7352,-4,0,8681,-2,0,5203,-3,0,6843,4,0,4019,-4,0,7562,-3,0,3746,0,0,0,0,0,0
1.0,44,1,81519,45,1,87663,44,1,74973,45,1,86346,44,1,74641,45,1,81099,44,1,69684,45,1,76424,0,0,0,0,0,0
1.0,2,1,7836,5,1,11474,5,1,9280,10,1,12756,8,1,10831,13,1,16569,13,1,14458,6,1,18593,0,0,0,0,0,0
1.0,-9,1,4055,-2,1,9419,-6,1,6761,1,1,9964,1,1,8928,-2,1,11107,1,1,10087,1,1,13108,0,0,0,0,0,0
1.0,25,1,39834,30,1,57338,22,1,46239,22,1,49421,19,1,43381,22,1,50435,21,1,45555,30,1,60580,0,0,0,0,0,0
1.0,-3,1,9095,0,1,10216,-5,1,6420,-3,1,9276,-3,1,7217,0,1,11197,0,1,8338,0,1,12995,0,0,0,0,0,0
1.0,-12,1,1219,0,1,3508,-5,1,1481,0,1,3508,0,1,2418,1,1,3586,-4,1,3429,0,1,4588,0,0,0,0,0,0
0.0,-26,0,16895,-19,0,11032,-19,0,12817,-16,0,7875,-16,0,9660,-17,0,7168,-15,0,9351,-15,0,6487,0,0,0,0,0,0
1.0,2,1,4787,11,1,6342,5,1,5324,11,1,6053,2,1,5672,10,1,6401,5,1,5905,10,1,6634,0,0,0,0,0,0
0.0,-16,0,11482,-15,0,9379,-20,0,11041,-16,0,8938,-16,0,10665,-16,0,8796,-21,0,9658,-17,0,7812,0,0,0,0,0,0
0.0,-20,1,3904,-16,1,3904,-16,1,3714,-16,1,3714,-18,0,2775,-9,1,4752,-10,1,3714,-9,1,4621,0,0,0,0,0,0
1.0,6,1,11439,6,1,13276,6,1,10373,6,1,13276,6,1,12029,9,1,14331,9,1,14331,12,1,15281,0,0,0,0,0,0
0.0,-27,0,27340,-23,0,21773,-23,0,22218,-22,0,16651,-23,0,17448,-22,0,14459,-23,0,15256,-23,0,13133,0,0,0,0,0,0
1.0,2,1,12768,3,1,14801,6,1,12975,7,1,16046,7,1,15008,21,1,27318,13,1,22635,23,1,32286,0,0,0,0,0,0
0.0,-19,0,17404,-10,0,13972,-5,0,15540,-9,0,12370,-4,0,11481,-6,0,9327,-4,0,10567,-10,0,9281,0,0,0,0,0,0
0.0,-10,0,1559,-9,1,1015,-11,0,1378,-9,1,2054,-12,0,1354,-5,1,4529,-5,1,2585,-5,1,5568,0,0,0,0,0,0
0.0,-13,0,4352,-12,0,1940,-18,0,4130,-18,0,3158,-21,0,4990,-16,0,3422,-16,0,3422,-16,0,2487,0,0,0,0,0,0
0.0,-1,0,15177,2,0,12250,-7,0,14896,0,0,10446,-1,0,12683,0,0,9475,-3,0,12402,0,0,9264,0,0,0,0,0,0
0.0,5,1,2427,5,1,4636,-1,1,2346,5,1,5803,5,1,3413,27,1,8780,26,1,6733,27,1,9697,0,0,0,0,0,0
1.0,1,1,5095,1,1,6409,0,1,6179,2,1,7670,1,1,7141,4,1,9631,3,1,8731,7,1,9992,0,0,0,0,0,0
1.0,8,1,18321,8,1,22945,4,1,16185,8,1,25061,4,1,20078,8,1,26038,4,1,22770,8,1,28013,0,0,0,0,0,0
1.0,-4,1,12789,4,1,20508,0,1,17848,4,1,20508,3,1,18619,12,1,25181,8,1,22521,8,1,27414,0,0,0,0,0,0
1.0,0,1,16279,0,1,19118,-3,1,14430,0,1,19917,-1,1,15236,0,1,18926,-1,1,15397,18,1,32712,0,0,0,0,0,0
0.0,11,1,4682,17,1,7559,17,1,4733,17,1,6588,17,1,5505,18,1,6224,18,1,6224,21,1,6766,0,0,0,0,0,0
1.0,37,1,87976,42,1,108018,39,1,95101,42,1,111204,41,1,98139,44,1,109786,43,1,96970,44,1,104458,0,0,0,0,0,0
1.0,17,1,31499,27,1,39340,20,1,31624,27,1,39340,23,1,35740,27,1,41731,27,1,38877,27,1,43862,0,0,0,0,0,0
1.0,28,1,46134,28,1,49930,25,1,41672,28,1,49930,27,1,45312,27,1,48644,26,1,45967,36,1,61059,0,0,0,0,0,0
1.0,2,1,10925,8,1,15908,8,1,14950,11,1,25688,7,1,21784,14,1,28740,10,1,24836,14,1,29698,0,0,0,0,0,0
1.0,11,1,27730,15,1,35772,10,1,32363,15,1,35772,15,1,33988,15,1,38036,15,1,36252,15,1,39844,0,0,0,0,0,0
